iter	f_val	grad_norm	x0	x1
533	0.01424137	0.11804557	0.88077292	0.77524832
534	0.01417040	0.11772079	0.88107033	0.77577369
535	0.01409982	0.11739715	0.88136684	0.77629764
536	0.01402963	0.11707465	0.88166246	0.77682018
537	0.01395983	0.11675329	0.88195719	0.77734132
538	0.01389040	0.11643305	0.88225103	0.77786107
539	0.01382136	0.11611394	0.88254398	0.77837942
540	0.01375270	0.11579595	0.88283605	0.77889638
541	0.01368442	0.11547908	0.88312725	0.77941195
542	0.01361651	0.11516331	0.88341757	0.77992615
543	0.01354897	0.11484864	0.88370702	0.78043897
544	0.01348180	0.11453507	0.88399560	0.78095042
545	0.01341500	0.11422259	0.88428332	0.78146051
546	0.01334856	0.11391120	0.88457018	0.78196923
547	0.01328249	0.11360089	0.88485618	0.78247660
548	0.01321678	0.11329166	0.88514132	0.78298262
549	0.01315142	0.11298350	0.88542562	0.78348729
550	0.01308642	0.11267640	0.88570907	0.78399062
551	0.01302178	0.11237037	0.88599168	0.78449261
552	0.01295748	0.11206539	0.88627345	0.78499326
553	0.01289354	0.11176147	0.88655438	0.78549259
554	0.01282994	0.11145859	0.88683447	0.78599059
555	0.01276669	0.11115675	0.88711374	0.78648727
556	0.01270378	0.11085595	0.88739218	0.78698263
557	0.01264121	0.11055619	0.88766979	0.78747668
558	0.01257898	0.11025745	0.88794658	0.78796942
559	0.01251709	0.10995973	0.88822256	0.78846086
560	0.01245553	0.10966303	0.88849772	0.78895101
561	0.01239430	0.10936734	0.88877207	0.78943985
562	0.01233341	0.10907266	0.88904561	0.78992741
563	0.01227284	0.10877899	0.88931835	0.79041368
564	0.01221260	0.10848631	0.88959029	0.79089867
565	0.01215269	0.10819463	0.88986142	0.79138238
566	0.01209310	0.10790394	0.89013176	0.79186482
567	0.01203382	0.10761423	0.89040131	0.79234598
568	0.01197487	0.10732550	0.89067007	0.79282589
569	0.01191623	0.10703775	0.89093804	0.79330453
570	0.01185791	0.10675098	0.89120523	0.79378191
571	0.01179990	0.10646517	0.89147164	0.79425804
572	0.01174220	0.10618032	0.89173727	0.79473293
573	0.01168481	0.10589643	0.89200213	0.79520656
574	0.01162773	0.10561350	0.89226621	0.79567896
575	0.01157096	0.10533151	0.89252953	0.79615012
576	0.01151448	0.10505047	0.89279208	0.79662005
577	0.01145831	0.10477037	0.89305386	0.79708875
578	0.01140244	0.10449121	0.89331489	0.79755623
579	0.01134687	0.10421299	0.89357516	0.79802248
580	0.01129159	0.10393569	0.89383468	0.79848752
581	0.01123661	0.10365931	0.89409344	0.79895134
582	0.01118192	0.10338386	0.89435145	0.79941396
583	0.01112752	0.10310932	0.89460872	0.79987537
584	0.01107341	0.10283570	0.89486525	0.80033558
585	0.01101958	0.10256298	0.89512104	0.80079459
586	0.01096605	0.10229117	0.89537609	0.80125241
587	0.01091280	0.10202025	0.89563040	0.80170904
588	0.01085983	0.10175024	0.89588398	0.80216448
589	0.01080714	0.10148111	0.89613683	0.80261875
590	0.01075473	0.10121287	0.89638896	0.80307183
591	0.01070259	0.10094552	0.89664036	0.80352374
592	0.01065073	0.10067905	0.89689104	0.80397448
593	0.01059915	0.10041345	0.89714101	0.80442405
594	0.01054784	0.10014873	0.89739025	0.80487246
595	0.01049680	0.09988487	0.89763879	0.80531970
596	0.01044603	0.09962188	0.89788661	0.80576580
597	0.01039553	0.09935975	0.89813373	0.80621074
598	0.01034529	0.09909848	0.89838014	0.80665453
599	0.01029532	0.09883806	0.89862584	0.80709717
600	0.01024561	0.09857850	0.89887085	0.80753868
601	0.01019616	0.09831977	0.89911516	0.80797905
602	0.01014697	0.09806190	0.89935878	0.80841828
603	0.01009804	0.09780485	0.89960170	0.80885638
604	0.01004936	0.09754865	0.89984393	0.80929336
605	0.01000094	0.09729328	0.90008548	0.80972921
606	0.00995278	0.09703873	0.90032634	0.81016394
607	0.00990487	0.09678501	0.90056652	0.81059756
608	0.00985721	0.09653211	0.90080601	0.81103006
609	0.00980979	0.09628003	0.90104483	0.81146146
610	0.00976263	0.09602876	0.90128298	0.81189175
611	0.00971571	0.09577830	0.90152045	0.81232093
612	0.00966904	0.09552865	0.90175726	0.81274902
613	0.00962261	0.09527980	0.90199339	0.81317601
614	0.00957642	0.09503175	0.90222886	0.81360191
615	0.00953047	0.09478450	0.90246367	0.81402672
616	0.00948476	0.09453804	0.90269782	0.81445044
617	0.00943929	0.09429237	0.90293130	0.81487308
618	0.00939406	0.09404749	0.90316414	0.81529465
619	0.00934906	0.09380339	0.90339632	0.81571514
620	0.00930430	0.09356007	0.90362785	0.81613455
621	0.00925977	0.09331752	0.90385873	0.81655290
622	0.00921547	0.09307575	0.90408896	0.81697018
623	0.00917139	0.09283475	0.90431855	0.81738640
624	0.00912755	0.09259452	0.90454750	0.81780157
625	0.00908394	0.09235505	0.90477580	0.81821567
626	0.00904055	0.09211634	0.90500348	0.81862873
627	0.00899738	0.09187839	0.90523051	0.81904073
628	0.00895444	0.09164119	0.90545691	0.81945169
629	0.00891172	0.09140474	0.90568269	0.81986161
630	0.00886922	0.09116904	0.90590783	0.82027048
631	0.00882694	0.09093408	0.90613235	0.82067833
632	0.00878487	0.09069987	0.90635625	0.82108513
633	0.00874303	0.09046639	0.90657952	0.82149091
634	0.00870140	0.09023365	0.90680217	0.82189566
635	0.00865998	0.09000164	0.90702421	0.82229939
636	0.00861878	0.08977037	0.90724563	0.82270210
637	0.00857779	0.08953981	0.90746644	0.82310379
638	0.00853701	0.08930998	0.90768664	0.82350447
639	0.00849644	0.08908087	0.90790623	0.82390413
640	0.00845608	0.08885248	0.90812521	0.82430279
641	0.00841592	0.08862480	0.90834359	0.82470044
642	0.00837597	0.08839783	0.90856136	0.82509709
643	0.00833623	0.08817158	0.90877854	0.82549274
644	0.00829669	0.08794602	0.90899512	0.82588740
645	0.00825735	0.08772117	0.90921110	0.82628106
646	0.00821821	0.08749702	0.90942649	0.82667373
647	0.00817928	0.08727357	0.90964128	0.82706542
648	0.00814054	0.08705081	0.90985549	0.82745612
649	0.00810200	0.08682874	0.91006911	0.82784584
650	0.00806366	0.08660736	0.91028214	0.82823459
651	0.00802551	0.08638667	0.91049459	0.82862235
652	0.00798756	0.08616666	0.91070646	0.82900915
653	0.00794980	0.08594732	0.91091775	0.82939498
654	0.00791223	0.08572867	0.91112846	0.82977984
655	0.00787485	0.08551069	0.91133859	0.83016374
656	0.00783767	0.08529338	0.91154815	0.83054667
657	0.00780067	0.08507675	0.91175714	0.83092865
658	0.00776386	0.08486077	0.91196556	0.83130968
659	0.00772724	0.08464547	0.91217341	0.83168975
660	0.00769081	0.08443082	0.91238070	0.83206888
661	0.00765456	0.08421683	0.91258742	0.83244706
662	0.00761849	0.08400350	0.91279358	0.83282429
663	0.00758261	0.08379082	0.91299918	0.83320058
664	0.00754690	0.08357879	0.91320422	0.83357594
665	0.00751138	0.08336741	0.91340871	0.83395036
666	0.00747604	0.08315668	0.91361264	0.83432385
667	0.00744088	0.08294658	0.91381601	0.83469641
668	0.00740589	0.08273713	0.91401884	0.83506805
669	0.00737108	0.08252832	0.91422112	0.83543876
670	0.00733645	0.08232014	0.91442285	0.83580855
671	0.00730199	0.08211260	0.91462404	0.83617742
672	0.00726771	0.08190568	0.91482468	0.83654537
673	0.00723360	0.08169939	0.91502478	0.83691241
674	0.00719966	0.08149373	0.91522434	0.83727854
675	0.00716589	0.08128869	0.91542337	0.83764377
676	0.00713229	0.08108427	0.91562186	0.83800809
677	0.00709887	0.08088047	0.91581981	0.83837150
678	0.00706560	0.08067729	0.91601723	0.83873402
679	0.00703251	0.08047472	0.91621412	0.83909564
680	0.00699958	0.08027276	0.91641049	0.83945637
681	0.00696682	0.08007140	0.91660632	0.83981620
682	0.00693422	0.07987066	0.91680163	0.84017515
683	0.00690179	0.07967052	0.91699642	0.84053321
684	0.00686952	0.07947097	0.91719068	0.84089038
685	0.00683741	0.07927203	0.91738442	0.84124668
686	0.00680546	0.07907369	0.91757765	0.84160209
687	0.00677367	0.07887593	0.91777036	0.84195663
688	0.00674204	0.07867878	0.91796255	0.84231030
689	0.00671057	0.07848221	0.91815424	0.84266309
690	0.00667926	0.07828622	0.91834540	0.84301502
691	0.00664810	0.07809083	0.91853606	0.84336608
692	0.00661710	0.07789601	0.91872622	0.84371627
693	0.00658625	0.07770178	0.91891586	0.84406561
694	0.00655556	0.07750813	0.91910500	0.84441409
695	0.00652501	0.07731505	0.91929364	0.84476171
696	0.00649463	0.07712255	0.91948177	0.84510848
697	0.00646439	0.07693061	0.91966941	0.84545439
698	0.00643430	0.07673925	0.91985655	0.84579946
699	0.00640437	0.07654846	0.92004319	0.84614368
700	0.00637458	0.07635823	0.92022934	0.84648706
701	0.00634494	0.07616856	0.92041499	0.84682960
702	0.00631545	0.07597946	0.92060015	0.84717130
703	0.00628610	0.07579091	0.92078482	0.84751216
704	0.00625690	0.07560292	0.92096900	0.84785219
705	0.00622785	0.07541549	0.92115270	0.84819139
706	0.00619894	0.07522860	0.92133591	0.84852976
707	0.00617017	0.07504227	0.92151864	0.84886730
708	0.00614154	0.07485649	0.92170088	0.84920401
709	0.00611306	0.07467125	0.92188264	0.84953991
710	0.00608472	0.07448656	0.92206393	0.84987498
711	0.00605652	0.07430241	0.92224474	0.85020924
712	0.00602845	0.07411880	0.92242507	0.85054269
713	0.00600053	0.07393573	0.92260492	0.85087532
714	0.00597274	0.07375320	0.92278431	0.85120714
715	0.00594510	0.07357120	0.92296322	0.85153815
716	0.00591758	0.07338973	0.92314166	0.85186836
717	0.00589021	0.07320879	0.92331964	0.85219776
718	0.00586297	0.07302838	0.92349715	0.85252636
719	0.00583586	0.07284850	0.92367419	0.85285417
720	0.00580889	0.07266914	0.92385077	0.85318117
721	0.00578205	0.07249030	0.92402688	0.85350739
722	0.00575534	0.07231198	0.92420254	0.85383281
723	0.00572876	0.07213418	0.92437773	0.85415744
724	0.00570231	0.07195690	0.92455247	0.85448128
725	0.00567600	0.07178014	0.92472675	0.85480434
726	0.00564981	0.07160388	0.92490058	0.85512662
727	0.00562375	0.07142814	0.92507395	0.85544811
728	0.00559782	0.07125290	0.92524688	0.85576883
729	0.00557202	0.07107818	0.92541935	0.85608877
730	0.00554634	0.07090396	0.92559137	0.85640793
731	0.00552079	0.07073024	0.92576294	0.85672633
732	0.00549537	0.07055702	0.92593407	0.85704395
733	0.00547007	0.07038430	0.92610475	0.85736081
734	0.00544489	0.07021208	0.92627499	0.85767690
735	0.00541984	0.07004036	0.92644479	0.85799222
736	0.00539491	0.06986913	0.92661414	0.85830679
737	0.00537010	0.06969840	0.92678306	0.85862060
738	0.00534541	0.06952815	0.92695154	0.85893365
739	0.00532084	0.06935839	0.92711958	0.85924594
740	0.00529640	0.06918912	0.92728718	0.85955749
741	0.00527207	0.06902034	0.92745436	0.85986828
742	0.00524786	0.06885204	0.92762110	0.86017832
743	0.00522377	0.06868422	0.92778741	0.86048762
744	0.00519980	0.06851688	0.92795329	0.86079617
745	0.00517594	0.06835002	0.92811874	0.86110398
746	0.00515220	0.06818363	0.92828376	0.86141105
747	0.00512858	0.06801773	0.92844836	0.86171739
748	0.00510507	0.06785229	0.92861254	0.86202298
749	0.00508167	0.06768732	0.92877629	0.86232785
750	0.00505839	0.06752283	0.92893962	0.86263198
751	0.00503522	0.06735880	0.92910252	0.86293538
752	0.00501217	0.06719524	0.92926501	0.86323805
753	0.00498922	0.06703215	0.92942709	0.86354000
754	0.00496639	0.06686951	0.92958874	0.86384122
755	0.00494367	0.06670734	0.92974998	0.86414172
756	0.00492106	0.06654563	0.92991081	0.86444151
757	0.00489855	0.06638438	0.93007122	0.86474057
758	0.00487616	0.06622358	0.93023122	0.86503892
759	0.00485388	0.06606324	0.93039082	0.86533655
760	0.00483170	0.06590335	0.93055000	0.86563348
761	0.00480963	0.06574392	0.93070878	0.86592969
762	0.00478767	0.06558493	0.93086714	0.86622520
763	0.00476582	0.06542639	0.93102511	0.86651999
764	0.00474407	0.06526830	0.93118267	0.86681409
765	0.00472242	0.06511065	0.93133983	0.86710748
766	0.00470088	0.06495345	0.93149658	0.86740018
767	0.00467944	0.06479669	0.93165294	0.86769217
768	0.00465811	0.06464037	0.93180890	0.86798347
769	0.00463688	0.06448449	0.93196446	0.86827407
770	0.00461575	0.06432904	0.93211962	0.86856399
771	0.00459473	0.06417404	0.93227439	0.86885321
772	0.00457381	0.06401946	0.93242877	0.86914174
773	0.00455298	0.06386532	0.93258275	0.86942959
774	0.00453226	0.06371161	0.93273634	0.86971675
775	0.00451164	0.06355834	0.93288954	0.87000322
776	0.00449111	0.06340548	0.93304235	0.87028902
777	0.00447069	0.06325306	0.93319477	0.87057414
778	0.00445036	0.06310106	0.93334681	0.87085858
779	0.00443013	0.06294949	0.93349846	0.87114234
780	0.00441000	0.06279834	0.93364972	0.87142543
781	0.00438996	0.06264760	0.93380061	0.87170785
782	0.00437002	0.06249729	0.93395111	0.87198960
783	0.00435018	0.06234740	0.93410123	0.87227068
784	0.00433043	0.06219792	0.93425097	0.87255110
785	0.00431078	0.06204886	0.93440033	0.87283085
786	0.00429122	0.06190021	0.93454931	0.87310993
787	0.00427175	0.06175198	0.93469792	0.87338836
788	0.00425238	0.06160415	0.93484615	0.87366613
789	0.00423310	0.06145673	0.93499401	0.87394324
790	0.00421391	0.06130973	0.93514149	0.87421969
791	0.00419482	0.06116312	0.93528860	0.87449549
792	0.00417581	0.06101693	0.93543535	0.87477064
793	0.00415690	0.06087114	0.93558172	0.87504514
794	0.00413808	0.06072575	0.93572772	0.87531899
795	0.00411934	0.06058076	0.93587336	0.87559219
796	0.00410070	0.06043617	0.93601863	0.87586475
797	0.00408214	0.06029198	0.93616353	0.87613666
798	0.00406368	0.06014818	0.93630807	0.87640793
799	0.00404530	0.06000479	0.93645225	0.87667857
800	0.00402701	0.05986178	0.93659607	0.87694856
801	0.00400881	0.05971917	0.93673952	0.87721792
802	0.00399069	0.05957695	0.93688262	0.87748664
803	0.00397266	0.05943512	0.93702535	0.87775474
804	0.00395471	0.05929368	0.93716773	0.87802219
805	0.00393686	0.05915263	0.93730975	0.87828903
806	0.00391908	0.05901196	0.93745142	0.87855523
807	0.00390139	0.05887168	0.93759273	0.87882080
808	0.00388379	0.05873178	0.93773369	0.87908576
809	0.00386627	0.05859227	0.93787430	0.87935008
810	0.00384883	0.05845313	0.93801455	0.87961379
811	0.00383147	0.05831438	0.93815446	0.87987688
812	0.00381420	0.05817600	0.93829402	0.88013935
813	0.00379701	0.05803800	0.93843322	0.88040120
814	0.00377990	0.05790038	0.93857208	0.88066244
815	0.00376287	0.05776313	0.93871060	0.88092307
816	0.00374592	0.05762625	0.93884877	0.88118309
817	0.00372905	0.05748975	0.93898659	0.88144249
818	0.00371227	0.05735362	0.93912407	0.88170129
819	0.00369556	0.05721785	0.93926121	0.88195948
820	0.00367893	0.05708246	0.93939801	0.88221707
821	0.00366238	0.05694743	0.93953447	0.88247405
822	0.00364591	0.05681277	0.93967059	0.88273044
823	0.00362951	0.05667848	0.93980637	0.88298622
824	0.00361320	0.05654454	0.93994182	0.88324140
825	0.00359696	0.05641097	0.94007692	0.88349599
826	0.00358079	0.05627776	0.94021170	0.88374998
827	0.00356471	0.05614492	0.94034614	0.88400338
828	0.00354870	0.05601243	0.94048024	0.88425619
829	0.00353276	0.05588029	0.94061402	0.88450840
830	0.00351690	0.05574852	0.94074746	0.88476003
831	0.00350112	0.05561709	0.94088057	0.88501107
832	0.00348541	0.05548603	0.94101336	0.88526152
833	0.00346977	0.05535531	0.94114581	0.88551139
834	0.00345421	0.05522495	0.94127794	0.88576068
835	0.00343872	0.05509494	0.94140974	0.88600939
836	0.00342330	0.05496527	0.94154121	0.88625751
837	0.00340796	0.05483596	0.94167237	0.88650506
838	0.00339269	0.05470699	0.94180319	0.88675203
839	0.00337749	0.05457837	0.94193370	0.88699843
840	0.00336236	0.05445009	0.94206388	0.88724425
841	0.00334730	0.05432216	0.94219374	0.88748950
842	0.00333231	0.05419457	0.94232329	0.88773418
843	0.00331740	0.05406732	0.94245251	0.88797830
844	0.00330255	0.05394041	0.94258142	0.88822184
845	0.00328778	0.05381384	0.94271000	0.88846482
846	0.00327307	0.05368761	0.94283828	0.88870723
847	0.00325843	0.05356171	0.94296623	0.88894908
848	0.00324386	0.05343615	0.94309388	0.88919037
849	0.00322936	0.05331093	0.94322121	0.88943110
850	0.00321493	0.05318604	0.94334822	0.88967127
851	0.00320056	0.05306148	0.94347493	0.88991089
852	0.00318626	0.05293725	0.94360132	0.89014994
853	0.00317203	0.05281336	0.94372741	0.89038845
854	0.00315787	0.05268979	0.94385318	0.89062640
855	0.00314377	0.05256655	0.94397865	0.89086380
856	0.00312974	0.05244364	0.94410381	0.89110065
857	0.00311577	0.05232106	0.94422867	0.89133695
858	0.00310187	0.05219880	0.94435322	0.89157270
859	0.00308803	0.05207686	0.94447746	0.89180791
860	0.00307426	0.05195525	0.94460140	0.89204257
861	0.00306055	0.05183396	0.94472504	0.89227669
862	0.00304691	0.05171299	0.94484838	0.89251027
863	0.00303333	0.05159234	0.94497141	0.89274331
864	0.00301981	0.05147201	0.94509415	0.89297581
865	0.00300636	0.05135199	0.94521658	0.89320778
866	0.00299297	0.05123230	0.94533872	0.89343921
867	0.00297964	0.05111292	0.94546056	0.89367010
868	0.00296637	0.05099385	0.94558210	0.89390046
869	0.00295317	0.05087510	0.94570334	0.89413029
870	0.00294002	0.05075666	0.94582430	0.89435959
871	0.00292694	0.05063853	0.94594495	0.89458836
872	0.00291392	0.05052071	0.94606532	0.89481660
873	0.00290096	0.05040321	0.94618539	0.89504432
874	0.00288806	0.05028601	0.94630517	0.89527151
875	0.00287522	0.05016912	0.94642465	0.89549818
876	0.00286244	0.05005254	0.94654385	0.89572432
877	0.00284972	0.04993626	0.94666276	0.89594995
878	0.00283706	0.04982029	0.94678138	0.89617506
879	0.00282446	0.04970462	0.94689971	0.89639964
880	0.00281191	0.04958925	0.94701776	0.89662372
881	0.00279942	0.04947419	0.94713552	0.89684727
882	0.00278700	0.04935943	0.94725299	0.89707031
883	0.00277462	0.04924497	0.94737018	0.89729284
884	0.00276231	0.04913080	0.94748709	0.89751486
885	0.00275006	0.04901694	0.94760371	0.89773637
886	0.00273786	0.04890337	0.94772005	0.89795737
887	0.00272571	0.04879010	0.94783611	0.89817786
888	0.00271363	0.04867713	0.94795189	0.89839784
889	0.00270159	0.04856445	0.94806739	0.89861732
890	0.00268962	0.04845206	0.94818261	0.89883630
891	0.00267770	0.04833996	0.94829755	0.89905478
892	0.00266584	0.04822816	0.94841221	0.89927275
893	0.00265403	0.04811665	0.94852660	0.89949022
894	0.00264227	0.04800543	0.94864071	0.89970720
895	0.00263057	0.04789449	0.94875455	0.89992368
896	0.00261892	0.04778385	0.94886811	0.90013966
897	0.00260733	0.04767349	0.94898140	0.90035515
898	0.00259579	0.04756342	0.94909442	0.90057014
899	0.00258431	0.04745363	0.94920716	0.90078465
900	0.00257287	0.04734413	0.94931964	0.90099866
901	0.00256149	0.04723491	0.94943184	0.90121218
902	0.00255016	0.04712598	0.94954377	0.90142521
903	0.00253889	0.04701732	0.94965544	0.90163776
904	0.00252766	0.04690895	0.94976683	0.90184982
905	0.00251649	0.04680086	0.94987796	0.90206140
906	0.00250537	0.04669305	0.94998882	0.90227249
907	0.00249430	0.04658551	0.95009942	0.90248310
908	0.00248329	0.04647826	0.95020975	0.90269323
909	0.00247232	0.04637128	0.95031981	0.90290288
910	0.00246140	0.04626457	0.95042961	0.90311205
911	0.00245053	0.04615814	0.95053915	0.90332074
912	0.00243972	0.04605199	0.95064843	0.90352896
913	0.00242895	0.04594610	0.95075744	0.90373671
914	0.00241823	0.04584049	0.95086620	0.90394398
915	0.00240756	0.04573516	0.95097469	0.90415077
916	0.00239695	0.04563009	0.95108292	0.90435710
917	0.00238638	0.04552529	0.95119090	0.90456296
918	0.00237585	0.04542076	0.95129861	0.90476834
919	0.00236538	0.04531650	0.95140607	0.90497326
920	0.00235495	0.04521251	0.95151328	0.90517771
921	0.00234458	0.04510878	0.95162022	0.90538170
922	0.00233425	0.04500532	0.95172691	0.90558523
923	0.00232396	0.04490213	0.95183335	0.90578829
924	0.00231373	0.04479920	0.95193953	0.90599088
925	0.00230354	0.04469653	0.95204546	0.90619302
926	0.00229340	0.04459413	0.95215114	0.90639470
927	0.00228330	0.04449198	0.95225657	0.90659592
928	0.00227325	0.04439010	0.95236174	0.90679668
929	0.00226325	0.04428848	0.95246667	0.90699699
930	0.00225329	0.04418712	0.95257134	0.90719684
931	0.00224338	0.04408601	0.95267577	0.90739624
932	0.00223351	0.04398517	0.95277994	0.90759519
933	0.00222369	0.04388458	0.95288387	0.90779368
934	0.00221392	0.04378424	0.95298755	0.90799173
935	0.00220418	0.04368417	0.95309099	0.90818932
936	0.00219450	0.04358434	0.95319418	0.90838647
937	0.00218485	0.04348477	0.95329712	0.90858317
938	0.00217526	0.04338546	0.95339983	0.90877942
939	0.00216570	0.04328640	0.95350228	0.90897523
940	0.00215619	0.04318758	0.95360450	0.90917060
941	0.00214672	0.04308902	0.95370647	0.90936552
942	0.00213730	0.04299071	0.95380820	0.90956000
943	0.00212791	0.04289265	0.95390969	0.90975404
944	0.00211857	0.04279484	0.95401094	0.90994765
945	0.00210928	0.04269727	0.95411195	0.91014081
946	0.00210002	0.04259996	0.95421271	0.91033354
947	0.00209081	0.04250289	0.95431325	0.91052583
948	0.00208164	0.04240606	0.95441354	0.91071769
949	0.00207251	0.04230948	0.95451360	0.91090911
950	0.00206343	0.04221314	0.95461342	0.91110010
951	0.00205438	0.04211705	0.95471300	0.91129066
952	0.00204538	0.04202120	0.95481235	0.91148079
953	0.00203641	0.04192559	0.95491146	0.91167048
954	0.00202749	0.04183023	0.95501034	0.91185976
955	0.00201861	0.04173510	0.95510899	0.91204860
956	0.00200977	0.04164021	0.95520740	0.91223702
957	0.00200097	0.04154557	0.95530558	0.91242501
958	0.00199221	0.04145116	0.95540353	0.91261258
959	0.00198348	0.04135699	0.95550125	0.91279972
960	0.00197480	0.04126305	0.95559874	0.91298644
961	0.00196616	0.04116935	0.95569600	0.91317275
962	0.00195756	0.04107589	0.95579303	0.91335863
963	0.00194899	0.04098266	0.95588984	0.91354409
964	0.00194047	0.04088967	0.95598641	0.91372914
965	0.00193198	0.04079691	0.95608276	0.91391377
966	0.00192353	0.04070438	0.95617888	0.91409798
967	0.00191512	0.04061209	0.95627477	0.91428178
968	0.00190675	0.04052003	0.95637044	0.91446516
969	0.00189842	0.04042819	0.95646589	0.91464813
970	0.00189012	0.04033659	0.95656111	0.91483069
971	0.00188186	0.04024522	0.95665610	0.91501284
972	0.00187364	0.04015407	0.95675088	0.91519458
973	0.00186546	0.04006316	0.95684543	0.91537592
974	0.00185731	0.03997247	0.95693976	0.91555684
975	0.00184920	0.03988200	0.95703386	0.91573736
976	0.00184113	0.03979177	0.95712775	0.91591747
977	0.00183309	0.03970176	0.95722142	0.91609717
978	0.00182509	0.03961197	0.95731487	0.91627648
979	0.00181713	0.03952241	0.95740810	0.91645538
980	0.00180920	0.03943307	0.95750111	0.91663388
981	0.00180131	0.03934395	0.95759390	0.91681198
982	0.00179345	0.03925506	0.95768648	0.91698968
983	0.00178563	0.03916639	0.95777884	0.91716698
984	0.00177784	0.03907794	0.95787098	0.91734388
985	0.00177009	0.03898970	0.95796291	0.91752039
986	0.00176238	0.03890169	0.95805462	0.91769650
987	0.00175470	0.03881390	0.95814612	0.91787221
988	0.00174705	0.03872632	0.95823741	0.91804753
989	0.00173944	0.03863897	0.95832848	0.91822246
990	0.00173186	0.03855183	0.95841934	0.91839700
991	0.00172432	0.03846490	0.95850999	0.91857115
992	0.00171681	0.03837819	0.95860042	0.91874490
993	0.00170934	0.03829170	0.95869065	0.91891827
994	0.00170189	0.03820542	0.95878066	0.91909125
995	0.00169449	0.03811936	0.95887047	0.91926384
996	0.00168711	0.03803350	0.95896006	0.91943605
997	0.00167977	0.03794786	0.95904945	0.91960787
998	0.00167246	0.03786244	0.95913863	0.91977931
999	0.00166519	0.03777722	0.95922760	0.91995036
1000	0.00165794	0.03769222	0.95931636	0.92012103
1001	0.00165073	0.03760742	0.95940492	0.92029132
1002	0.00164355	0.03752283	0.95949327	0.92046123
1003	0.00163641	0.03743846	0.95958142	0.92063076
1004	0.00162930	0.03735429	0.95966936	0.92079991
1005	0.00162221	0.03727033	0.95975710	0.92096868
1006	0.00161516	0.03718657	0.95984463	0.92113708
1007	0.00160815	0.03710303	0.95993196	0.92130510
1008	0.00160116	0.03701969	0.96001909	0.92147275
1009	0.00159420	0.03693655	0.96010601	0.92164002
1010	0.00158728	0.03685362	0.96019274	0.92180692
1011	0.00158039	0.03677089	0.96027926	0.92197344
1012	0.00157353	0.03668837	0.96036558	0.92213960
1013	0.00156670	0.03660605	0.96045170	0.92230538
1014	0.00155989	0.03652393	0.96053762	0.92247080
1015	0.00155312	0.03644202	0.96062335	0.92263584
1016	0.00154639	0.03636030	0.96070887	0.92280052
1017	0.00153968	0.03627879	0.96079420	0.92296483
1018	0.00153300	0.03619747	0.96087932	0.92312878
1019	0.00152635	0.03611636	0.96096425	0.92329236
1020	0.00151973	0.03603544	0.96104899	0.92345558
1021	0.00151314	0.03595473	0.96113353	0.92361843
1022	0.00150658	0.03587421	0.96121787	0.92378092
1023	0.00150005	0.03579389	0.96130202	0.92394305
1024	0.00149354	0.03571376	0.96138597	0.92410482
1025	0.00148707	0.03563383	0.96146973	0.92426623
1026	0.00148063	0.03555410	0.96155330	0.92442728
1027	0.00147421	0.03547456	0.96163667	0.92458797
1028	0.00146783	0.03539522	0.96171985	0.92474830
1029	0.00146147	0.03531607	0.96180284	0.92490828
1030	0.00145514	0.03523711	0.96188564	0.92506791
1031	0.00144884	0.03515835	0.96196825	0.92522717
1032	0.00144257	0.03507977	0.96205066	0.92538609
1033	0.00143632	0.03500139	0.96213289	0.92554465
1034	0.00143011	0.03492321	0.96221492	0.92570286
1035	0.00142392	0.03484521	0.96229677	0.92586072
1036	0.00141775	0.03476740	0.96237843	0.92601823
1037	0.00141162	0.03468978	0.96245990	0.92617539
1038	0.00140551	0.03461235	0.96254118	0.92633220
1039	0.00139943	0.03453511	0.96262228	0.92648866
1040	0.00139338	0.03445806	0.96270319	0.92664477
1041	0.00138736	0.03438119	0.96278391	0.92680054
1042	0.00138136	0.03430452	0.96286445	0.92695597
1043	0.00137539	0.03422803	0.96294480	0.92711104
1044	0.00136944	0.03415172	0.96302497	0.92726578
1045	0.00136352	0.03407560	0.96310495	0.92742017
1046	0.00135763	0.03399966	0.96318475	0.92757422
1047	0.00135177	0.03392391	0.96326437	0.92772793
1048	0.00134593	0.03384834	0.96334380	0.92788130
1049	0.00134011	0.03377296	0.96342305	0.92803433
1050	0.00133432	0.03369776	0.96350212	0.92818702
1051	0.00132856	0.03362274	0.96358101	0.92833937
1052	0.00132283	0.03354790	0.96365971	0.92849139
1053	0.00131712	0.03347325	0.96373824	0.92864307
1054	0.00131143	0.03339877	0.96381659	0.92879441
1055	0.00130577	0.03332448	0.96389475	0.92894542
1056	0.00130013	0.03325036	0.96397274	0.92909610
1057	0.00129452	0.03317642	0.96405055	0.92924644
1058	0.00128894	0.03310267	0.96412818	0.92939645
1059	0.00128338	0.03302909	0.96420563	0.92954613
1060	0.00127784	0.03295569	0.96428291	0.92969548
1061	0.00127233	0.03288246	0.96436001	0.92984449
1062	0.00126685	0.03280942	0.96443693	0.92999318
1063	0.00126138	0.03273654	0.96451367	0.93014154
1064	0.00125595	0.03266385	0.96459024	0.93028958
1065	0.00125053	0.03259133	0.96466664	0.93043728
1066	0.00124514	0.03251898	0.96474286	0.93058466
1067	0.00123978	0.03244681	0.96481891	0.93073172
